year,driver_race,stop_purpose,search_type,contraband_found,engage_force,count
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,2
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,3
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,,False,False,1
2007,White,Stop Light/Sign Violation,Search Incident to Arrest,True,False,1
2007,White,Vehicle Equipment Violation,,False,False,1
2007,White,Vehicle Equipment Violation,,False,False,1
2007,White,Vehicle Equipment Violation,,False,False,1
2007,White,Vehicle Equipment Violation,,False,False,1
2007,White,Vehicle Equipment Violation,,False,False,1
2007,White,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2007,White,Vehicle Regulatory Violation,,False,False,1
2007,White,Vehicle Regulatory Violation,,False,False,1
2008,Asian,Speed Limit Violation,,False,False,2
2008,Asian,Stop Light/Sign Violation,,False,False,1
2008,Asian,Stop Light/Sign Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Other Motor Vehicle Violation,,False,False,1
2008,Black,Safe Movement Violation,,False,False,1
2008,Black,Safe Movement Violation,,False,False,1
2008,Black,Safe Movement Violation,,False,False,1
2008,Black,Safe Movement Violation,,False,False,2
2008,Black,Safe Movement Violation,,False,False,3
2008,Black,Safe Movement Violation,,False,False,1
2008,Black,Safe Movement Violation,,False,False,1
2008,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,Black,Safe Movement Violation,Search Incident to Arrest,True,False,1
2008,Black,Seat Belt Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,3
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,2
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,2
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,2
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,False,1
2008,Black,Speed Limit Violation,,False,True,1
2008,Black,Stop Light/Sign Violation,,False,False,3
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,4
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,2
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,,False,False,4
2008,Black,Stop Light/Sign Violation,,False,False,1
2008,Black,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Equipment Violation,,False,False,1
2008,Black,Vehicle Regulatory Violation,,False,False,1
2008,Hispanic,Driving While Impaired,,False,False,1
2008,Hispanic,Driving While Impaired,,False,False,1
2008,Hispanic,Driving While Impaired,Search Incident to Arrest,True,False,1
2008,Hispanic,Other Motor Vehicle Violation,,False,False,1
2008,Hispanic,Other Motor Vehicle Violation,,False,False,1
2008,Hispanic,Safe Movement Violation,,False,False,1
2008,Hispanic,Safe Movement Violation,,False,False,1
2008,Hispanic,Safe Movement Violation,,False,False,1
2008,Hispanic,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,Hispanic,Speed Limit Violation,,False,False,1
2008,Hispanic,Speed Limit Violation,,False,False,1
2008,Hispanic,Speed Limit Violation,,False,False,1
2008,Hispanic,Speed Limit Violation,,False,False,1
2008,Hispanic,Speed Limit Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Stop Light/Sign Violation,,False,False,1
2008,Hispanic,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2008,Native American,Stop Light/Sign Violation,,False,False,1
2008,Native American,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2008,White,Driving While Impaired,,False,False,1
2008,White,Driving While Impaired,,False,False,1
2008,White,Driving While Impaired,,False,False,1
2008,White,Investigation,Probable Cause,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,1
2008,White,Other Motor Vehicle Violation,,False,False,2
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,2
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,2
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,4
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,,False,False,1
2008,White,Safe Movement Violation,Search Incident to Arrest,False,False,1
2008,White,Speed Limit Violation,,False,False,2
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,2
2008,White,Speed Limit Violation,,False,False,3
2008,White,Speed Limit Violation,,False,False,2
2008,White,Speed Limit Violation,,False,False,3
2008,White,Speed Limit Violation,,False,False,2
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,,False,False,1
2008,White,Speed Limit Violation,Search Incident to Arrest,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,6
2008,White,Stop Light/Sign Violation,,False,False,2
2008,White,Stop Light/Sign Violation,,False,False,6
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,1
2008,White,Stop Light/Sign Violation,,False,False,3
2008,White,Stop Light/Sign Violation,,False,False,2
2008,White,Vehicle Equipment Violation,,False,False,1
2008,White,Vehicle Regulatory Violation,,False,False,1
2008,White,Vehicle Regulatory Violation,,False,False,1
2009,Asian,Other Motor Vehicle Violation,,False,False,1
2009,Asian,Safe Movement Violation,,False,False,1
2009,Black,Driving While Impaired,,False,False,2
2009,Black,Investigation,,False,False,1
2009,Black,Investigation,,False,False,1
2009,Black,Investigation,Probable Cause,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Other Motor Vehicle Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,2
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,,False,False,1
2009,Black,Safe Movement Violation,Consent,False,False,1
2009,Black,Speed Limit Violation,,False,False,2
2009,Black,Speed Limit Violation,,False,False,2
2009,Black,Speed Limit Violation,,False,False,1
2009,Black,Speed Limit Violation,,False,False,1
2009,Black,Speed Limit Violation,,False,False,1
2009,Black,Speed Limit Violation,,False,False,1
2009,Black,Speed Limit Violation,,False,False,3
2009,Black,Speed Limit Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,2
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,3
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Stop Light/Sign Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,2
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Black,Vehicle Equipment Violation,,False,False,1
2009,Hispanic,Driving While Impaired,,False,False,1
2009,Hispanic,Investigation,,False,False,1
2009,Hispanic,Investigation,,False,False,1
2009,Hispanic,Other Motor Vehicle Violation,,False,False,1
2009,Hispanic,Other Motor Vehicle Violation,,False,False,1
2009,Hispanic,Other Motor Vehicle Violation,,False,False,1
2009,Hispanic,Safe Movement Violation,,False,False,1
2009,Hispanic,Safe Movement Violation,,False,False,1
2009,Hispanic,Safe Movement Violation,,False,False,1
2009,Hispanic,Safe Movement Violation,,False,False,1
2009,Hispanic,Safe Movement Violation,,False,False,1
2009,Hispanic,Speed Limit Violation,,False,False,1
2009,Hispanic,Speed Limit Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,1
2009,Hispanic,Stop Light/Sign Violation,,False,False,2
2009,Hispanic,Vehicle Regulatory Violation,,False,False,1
2009,Hispanic,Vehicle Regulatory Violation,,False,False,1
2009,Native American,Speed Limit Violation,,False,False,1
2009,Other,Safe Movement Violation,Consent,False,False,1
2009,Other,Stop Light/Sign Violation,,False,False,1
2009,Other,Vehicle Equipment Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,3
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,1
2009,White,Other Motor Vehicle Violation,,False,False,2
2009,White,Safe Movement Violation,,False,False,1
2009,White,Safe Movement Violation,,False,False,1
2009,White,Safe Movement Violation,,False,False,1
2009,White,Safe Movement Violation,,False,False,2
2009,White,Safe Movement Violation,,False,False,1
2009,White,Safe Movement Violation,,False,False,1
2009,White,Safe Movement Violation,,False,False,2
2009,White,Speed Limit Violation,,False,False,2
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,2
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,2
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Speed Limit Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,2
2009,White,Stop Light/Sign Violation,,False,False,1
2009,White,Stop Light/Sign Violation,,False,False,2
2009,White,Stop Light/Sign Violation,,False,False,1
