census_profile_id,agency_id,agency_name,driver_race,population,stops,stop_rate,baseline_rate,stop_rate_ratio,times_likely,url
1600000US3746740,200,Newland Police Department,Asian,3,1,0.3333333333333333,0.19836065573770492,0.6804407713498621,1.6804407713498621,https://nccopwatch.org/agencies/200/search-rate
0500000US37065,83,Edgecombe County Sheriff's Office,Black,30406,494,0.016246793396040255,0.00969838529501371,0.6752060164482554,1.6752060164482554,https://nccopwatch.org/agencies/83/search-rate
0500000US37061,78,Duplin County Sheriff's Office,Black,13714,178,0.012979437071605659,0.007773610637572452,0.669679339079798,1.669679339079798,https://nccopwatch.org/agencies/78/search-rate
0500000US37111,166,McDowell County Sheriff's Office,Asian,413,3,0.007263922518159807,0.004362050163576881,0.6652542372881356,1.6652542372881356,https://nccopwatch.org/agencies/166/search-rate
1600000US3741060,159,Manteo Police Department,Hispanic,154,59,0.38311688311688313,0.23006833712984054,0.6652308087951654,1.6652308087951653,https://nccopwatch.org/agencies/159/search-rate
1600000US3709060,36,Burlington Police Department,Black,14745,3089,0.2094947439810105,0.12623743671125218,0.6595294505242214,1.6595294505242215,https://nccopwatch.org/agencies/36/search-rate
1600000US3722920,89,Fayetteville Police Department,Black,83166,20791,0.24999398792775893,0.15137260758107468,0.6515140481666272,1.6515140481666273,https://nccopwatch.org/agencies/89/search-rate
0500000US37141,214,Pender County Sheriff's Office,Black,8999,203,0.022558062006889656,0.013672154617036508,0.6499273624934475,1.6499273624934476,https://nccopwatch.org/agencies/214/search-rate
0500000US37069,94,Franklin County Sheriff's Office,Hispanic,5282,46,0.00870882241575161,0.005279595478881618,0.6495245612257415,1.6495245612257414,https://nccopwatch.org/agencies/94/search-rate
1600000US3771100,294,Warrenton Police Department,Other,31,3,0.0967741935483871,0.058712121212121215,0.6482830385015608,1.6482830385015608,https://nccopwatch.org/agencies/294/search-rate
1600000US3770540,291,Wake Forest Police Department,Hispanic,2322,609,0.2622739018087855,0.15926756352765323,0.6467502610049507,1.6467502610049507,https://nccopwatch.org/agencies/291/search-rate
1600000US3732640,125,Hope Mills Police Department,Black,4698,1411,0.300340570455513,0.1829976522921043,0.6412263583365743,1.6412263583365743,https://nccopwatch.org/agencies/125/search-rate
0500000US37035,50,Catawba County Sheriff's Office,Black,12729,146,0.011469871945950193,0.006991952973882753,0.6404389429954609,1.640438942995461,https://nccopwatch.org/agencies/50/search-rate
1600000US3740600,158,Maggie Valley Police Department,Asian,26,16,0.6153846153846154,0.3751763046544429,0.6402544823597455,1.6402544823597456,https://nccopwatch.org/agencies/158/search-rate
1600000US3765530,264,Sugar Mountain Police Department,Other,11,4,0.36363636363636365,0.22245762711864406,0.6346320346320348,1.6346320346320349,https://nccopwatch.org/agencies/264/search-rate
0500000US37169,262,Stokes County Sheriff's Office,Hispanic,1351,22,0.01628423390081421,0.010005466169166052,0.627533752599904,1.6275337525999038,https://nccopwatch.org/agencies/262/search-rate
0500000US37183,290,Wake County Sheriff's Office,Hispanic,99235,1097,0.011054567440923061,0.00680498282213257,0.6244813146286153,1.6244813146286154,https://nccopwatch.org/agencies/290/search-rate
0500000US37045,60,Cleveland County Sheriff's Office,Native American,201,3,0.014925373134328358,0.009189001044204665,0.6242650384441428,1.6242650384441428,https://nccopwatch.org/agencies/60/search-rate
0500000US37131,203,Northampton County Sheriff's Office,Black,11430,132,0.011548556430446194,0.0071129175663660615,0.6236032995875515,1.6236032995875513,https://nccopwatch.org/agencies/203/search-rate
0500000US37173,268,Swain County Sheriff's Office,Black,184,8,0.043478260869565216,0.02678671918964547,0.6231275118743149,1.623127511874315,https://nccopwatch.org/agencies/268/search-rate
1600000US3712860,59,Clayton Police Department,Hispanic,2102,552,0.2626070409134158,0.1619792940409228,0.6212383346174494,1.6212383346174493,https://nccopwatch.org/agencies/59/search-rate
1600000US3736060,141,Kitty Hawk Police Department,Asian,10,9,0.9,0.5558633425669437,0.6191029900332226,1.6191029900332226,https://nccopwatch.org/agencies/141/search-rate
1600000US3711800,51,Chapel Hill Police Department,Hispanic,3466,429,0.12377380265435661,0.07649263052710467,0.618114082382069,1.618114082382069,https://nccopwatch.org/agencies/51/search-rate
0500000US37019,31,Brunswick County Sheriff's Office,Hispanic,5893,75,0.012726964194807398,0.007869686943242556,0.6172135291525959,1.617213529152596,https://nccopwatch.org/agencies/31/search-rate
0500000US37071,98,Gaston County Sheriff's Office,Hispanic,14393,21,0.0014590425901479887,0.0009025557582421774,0.6165678151448817,1.6165678151448817,https://nccopwatch.org/agencies/98/search-rate
0500000US37127,185,Nash County Sheriff's Office,Black,36427,884,0.0242677135092102,0.015012493343710319,0.6165012002738025,1.6165012002738024,https://nccopwatch.org/agencies/185/search-rate
0500000US37089,113,Henderson County Sheriff's Office,Hispanic,11114,407,0.03662047867554436,0.022673896338625713,0.6150942091571706,1.6150942091571707,https://nccopwatch.org/agencies/113/search-rate
1600000US3762520,252,Smithfield Police Department,Hispanic,1873,634,0.3384943940202883,0.20968500235072873,0.6142994979398053,1.6142994979398053,https://nccopwatch.org/agencies/252/search-rate
0500000US37153,230,Richmond County Sheriff's Office,Asian,322,4,0.012422360248447204,0.007712278558338424,0.6107250476600454,1.6107250476600454,https://nccopwatch.org/agencies/230/search-rate
1600000US3765100,263,Stoneville Police Department,Black,156,59,0.3782051282051282,0.23502824858757063,0.6091900887573963,1.6091900887573964,https://nccopwatch.org/agencies/263/search-rate
1600000US3771220,296,Washington Police Department,Native American,26,5,0.19230769230769232,0.11956989247311828,0.6083287216380743,1.6083287216380744,https://nccopwatch.org/agencies/296/search-rate
0500000US37071,98,Gaston County Sheriff's Office,Native American,689,1,0.001451378809869376,0.0009025557582421774,0.6080766164475969,1.608076616447597,https://nccopwatch.org/agencies/98/search-rate
1600000US3733120,126,Huntersville Police Department,Hispanic,3197,492,0.1538942758836409,0.09571121873283739,0.6079021657138465,1.6079021657138464,https://nccopwatch.org/agencies/126/search-rate
1600000US3755900,228,Reidsville Police Department,Hispanic,518,151,0.2915057915057915,0.18150457741807086,0.6060520106572737,1.6060520106572738,https://nccopwatch.org/agencies/228/search-rate
0500000US37113,155,Macon County Sheriff's Office,Native American,143,2,0.013986013986013986,0.008713331397037467,0.6051282051282052,1.6051282051282052,https://nccopwatch.org/agencies/155/search-rate
1600000US3770820,292,Walnut Creek Police Department,Other,14,1,0.07142857142857142,0.044530493707647625,0.6040372670807453,1.6040372670807455,https://nccopwatch.org/agencies/292/search-rate
0500000US37065,83,Edgecombe County Sheriff's Office,Hispanic,2322,36,0.015503875968992248,0.00969838529501371,0.5986038394415357,1.5986038394415356,https://nccopwatch.org/agencies/83/search-rate
0500000US37093,121,Hoke County Sheriff's Office,Black,16425,576,0.03506849315068493,0.02196928276753318,0.5962511622140951,1.5962511622140951,https://nccopwatch.org/agencies/121/search-rate
0500000US37063,79,Durham County Sheriff's Office,Black,105797,1918,0.01812905847991909,0.011372008841336451,0.5941825875144626,1.5941825875144626,https://nccopwatch.org/agencies/79/search-rate
0500000US37191,299,Wayne County Sheriff's Office,Black,37400,448,0.011978609625668449,0.0075247284422598456,0.5918992582370192,1.591899258237019,https://nccopwatch.org/agencies/299/search-rate
1600000US3758920,243,Saluda Police Department,Asian,10,2,0.2,0.12593703148425786,0.5880952380952383,1.5880952380952382,https://nccopwatch.org/agencies/243/search-rate
0500000US37137,210,Pamlico County Sheriff's Office,Black,2441,82,0.03359278984022941,0.02116680707666386,0.5870504095662612,1.5870504095662612,https://nccopwatch.org/agencies/210/search-rate
1600000US3775000,309,Winston-Salem Police Department,Black,80507,11561,0.1436024196653707,0.09050832698378143,0.5866210817387381,1.586621081738738,https://nccopwatch.org/agencies/309/search-rate
0500000US37033,49,Caswell County Sheriff's Office,Black,7617,161,0.021136930550085337,0.013335224854589304,0.5850449302931015,1.5850449302931016,https://nccopwatch.org/agencies/49/search-rate
1600000US3712860,59,Clayton Police Department,Native American,39,10,0.2564102564102564,0.1619792940409228,0.582981688668654,1.5829816886686539,https://nccopwatch.org/agencies/59/search-rate
1600000US3731960,122,Holden Beach Police Department,Black,12,9,0.75,0.4742489270386266,0.581447963800905,1.5814479638009051,https://nccopwatch.org/agencies/122/search-rate
0500000US37171,267,Surry County Sheriff's Office,Hispanic,7434,71,0.00955071294054345,0.006041850869437077,0.5807594637689719,1.580759463768972,https://nccopwatch.org/agencies/267/search-rate
0500000US37033,49,Caswell County Sheriff's Office,Hispanic,856,18,0.02102803738317757,0.013335224854589304,0.5768791012129647,1.5768791012129646,https://nccopwatch.org/agencies/49/search-rate
0500000US37031,45,Carteret County Sheriff's Office,Black,3727,17,0.004561309364099812,0.0029045430470365117,0.5704051515964583,1.5704051515964583,https://nccopwatch.org/agencies/45/search-rate
0500000US37059,74,Davie County Sheriff's Office,Asian,242,7,0.028925619834710745,0.018474509138233463,0.5657043777606218,1.5657043777606217,https://nccopwatch.org/agencies/74/search-rate
0500000US37177,277,Tyrrell County Sheriff's Office,Asian,44,15,0.3409090909090909,0.21783953384132676,0.5649551066217732,1.564955106621773,https://nccopwatch.org/agencies/277/search-rate
1600000US3745640,182,Murfreesboro Police Department,Asian,21,2,0.09523809523809523,0.060955518945634266,0.5624195624195624,1.5624195624195623,https://nccopwatch.org/agencies/182/search-rate
1600000US3762520,252,Smithfield Police Department,Black,3007,982,0.32657133355503826,0.20968500235072873,0.5574377275147228,1.5574377275147229,https://nccopwatch.org/agencies/252/search-rate
0500000US37041,56,Chowan County Sheriff's Office,Hispanic,460,6,0.013043478260869565,0.008403361344537815,0.5521739130434783,1.5521739130434784,https://nccopwatch.org/agencies/56/search-rate
0500000US37119,168,Mecklenburg County Sheriff's Office,Other,28383,79,0.0027833562343656413,0.0017935048038841487,0.5519089931277552,1.5519089931277552,https://nccopwatch.org/agencies/168/search-rate
1600000US3725580,99,Gastonia Police Department,Black,20730,2301,0.11099855282199711,0.0715841746503947,0.5506018385222116,1.5506018385222116,https://nccopwatch.org/agencies/99/search-rate
1600000US3742700,169,Middlesex Police Department,Hispanic,197,69,0.350253807106599,0.226,0.5497956066663672,1.5497956066663672,https://nccopwatch.org/agencies/169/search-rate
0500000US37181,286,Vance County Sheriff's Office,Native American,140,1,0.007142857142857143,0.00462163817584498,0.5455249569707401,1.54552495697074,https://nccopwatch.org/agencies/286/search-rate
1600000US3738680,153,Littleton Police Department,Black,221,76,0.3438914027149321,0.22262773722627738,0.5446925302277279,1.544692530227728,https://nccopwatch.org/agencies/153/search-rate
0500000US37127,185,Nash County Sheriff's Office,Asian,777,18,0.023166023166023165,0.015012493343710319,0.5431162989143888,1.5431162989143887,https://nccopwatch.org/agencies/185/search-rate
0500000US37043,58,Clay County Sheriff's Office,Hispanic,300,15,0.05,0.0325819470420317,0.5345921450151058,1.5345921450151057,https://nccopwatch.org/agencies/58/search-rate
0500000US37145,216,Person County Sheriff's Office,Asian,137,2,0.014598540145985401,0.009554999036794453,0.5278431834235929,1.527843183423593,https://nccopwatch.org/agencies/216/search-rate
0500000US37007,7,Anson County Sheriff's Office,Hispanic,838,12,0.014319809069212411,0.009383495571340876,0.5260633908058795,1.5260633908058794,https://nccopwatch.org/agencies/7/search-rate
0500000US37045,60,Cleveland County Sheriff's Office,Hispanic,3210,45,0.014018691588785047,0.009189001044204665,0.5255947323704332,1.525594732370433,https://nccopwatch.org/agencies/60/search-rate
1600000US3744800,179,Mount Airy Police Department,Hispanic,789,209,0.26489226869455007,0.1754699024506305,0.5096165495907715,1.5096165495907714,https://nccopwatch.org/agencies/179/search-rate
1600000US3766040,266,Surf City Police Department,Native American,5,3,0.6,0.3975571315996848,0.5092170465807729,1.509217046580773,https://nccopwatch.org/agencies/266/search-rate
1600000US3725480,96,Garner Police Department,Black,8671,2362,0.27240226040825744,0.18065962215818124,0.5078203815224884,1.5078203815224884,https://nccopwatch.org/agencies/96/search-rate
0500000US37115,156,Madison County Sheriff's Office,Asian,104,2,0.019230769230769232,0.012756516916250694,0.5075250836120401,1.5075250836120402,https://nccopwatch.org/agencies/156/search-rate
1600000US3713000,61,Cleveland Police Department,Hispanic,74,33,0.44594594594594594,0.2958199356913183,0.507491186839013,1.507491186839013,https://nccopwatch.org/agencies/61/search-rate
0500000US37117,162,Martin County Sheriff's Office,Hispanic,850,13,0.015294117647058824,0.010172014555077737,0.5035485413677667,1.5035485413677667,https://nccopwatch.org/agencies/162/search-rate
0500000US37031,45,Carteret County Sheriff's Office,Native American,229,1,0.004366812227074236,0.0029045430470365117,0.5034420755201644,1.5034420755201645,https://nccopwatch.org/agencies/45/search-rate
1600000US3702080,11,Asheboro Police Department,Black,2927,779,0.26614280833618037,0.1771734107861905,0.5021599863952297,1.5021599863952297,https://nccopwatch.org/agencies/11/search-rate
1600000US3742700,169,Middlesex Police Department,Black,280,95,0.3392857142857143,0.226,0.5012642225031606,1.5012642225031607,https://nccopwatch.org/agencies/169/search-rate
0500000US37155,234,Robeson County Sheriff's Office,Hispanic,11083,133,0.012000360913110169,0.008007564341222705,0.49862809735198327,1.4986280973519832,https://nccopwatch.org/agencies/234/search-rate
0500000US37049,67,Craven County Sheriff's Office,Black,21821,323,0.014802254708766784,0.009878072154156899,0.4984963136291413,1.4984963136291414,https://nccopwatch.org/agencies/67/search-rate
0500000US37081,107,Guilford County Sheriff's Office,Black,167744,3789,0.022587991224723387,0.015075414895387362,0.4983329733521732,1.498332973352173,https://nccopwatch.org/agencies/107/search-rate
1600000US3764180,254,Spring Lake Police Department,Black,4195,575,0.13706793802145412,0.09167367535744322,0.49517227805054087,1.495172278050541,https://nccopwatch.org/agencies/254/search-rate
1600000US3708860,33,Bunn Police Department,Black,109,65,0.5963302752293578,0.39920948616600793,0.4937778181487872,1.493777818148787,https://nccopwatch.org/agencies/33/search-rate
